Date,gross_ret,turn_A,turn_H
2023-08-16,0.0,0.0,0.0
2023-08-17,0.0,0.0,0.0
2023-08-18,0.0,0.0,0.0
2023-08-21,0.0,0.0,0.0
2023-08-22,0.0,0.0,0.0
2023-08-23,0.010587720829167244,0.25344263728747635,0.24655736271252363
2023-08-24,-0.006364647232749852,0.00519604048277772,0.005196040482777747
2023-08-25,0.001466597657023371,0.003083061256067998,0.0030830612560679704
2023-08-28,-0.00309483431174836,0.0007723398002603687,0.0007723398002603132
2023-08-29,0.003211053748411424,0.0013612734633713375,0.001361273463371282
2023-08-30,0.0,0.2519185917238776,0.24808140827612243
2023-08-31,0.0,0.0,0.0
2023-09-01,0.0,0.0,0.0
2023-09-04,0.0034228937591087557,0.25293365356803116,0.24706634643196884
2023-09-05,-0.0014312574933160222,0.0018239434119758924,0.0018239434119758924
2023-09-06,0.002007972697853987,0.0006070421149507732,0.0006070421149507732
2023-09-07,-0.0008952048607095181,0.0010495130815630915,0.0010495130815630915
2023-09-08,0.0030472265685130583,0.0003842991453626987,0.0003842991453626432
2023-09-11,0.0,0.25105153833480565,0.2489484616651944
2023-09-12,0.0,0.0,0.0
2023-09-13,0.0,0.0,0.0
2023-09-14,0.0,0.0,0.0
2023-09-15,0.0,0.0,0.0
2023-09-18,0.0,0.0,0.0
2023-09-19,0.0,0.0,0.0
2023-09-20,0.0,0.0,0.0
2023-09-21,0.0,0.0,0.0
2023-09-22,0.0,0.0,0.0
2023-09-25,0.0,0.0,0.0
2023-09-26,0.0,0.0,0.0
2023-09-27,0.0,0.0,0.0
2023-09-28,0.0,0.0,0.0
2023-09-29,0.0,0.0,0.0
2023-10-03,0.013880028526474183,0.24603105149351692,0.2539689485064831
2023-10-04,-0.0038092232288844084,0.2650318056396067,0.24867111056248584
2023-10-05,0.0017806347540043643,0.2592958353382898,0.24293514026116883
2023-10-06,-0.002481641125553598,0.0006347533430671737,0.000634753343067257
2023-10-09,-0.0038460597288396776,0.0014488068923541042,0.0014488068923541042
2023-10-10,0.0,0.2531839438450056,0.24681605615499438
2023-10-11,0.0,0.0,0.0
2023-10-12,0.0,0.0,0.0
2023-10-13,0.0,0.0,0.0
2023-10-16,0.0,0.0,0.0
2023-10-17,0.0,0.0,0.0
2023-10-18,0.0,0.0,0.0
2023-10-19,0.0,0.0,0.0
2023-10-20,0.0,0.0,0.0
2023-10-23,0.0,0.0,0.0
2023-10-24,0.0,0.0,0.0
2023-10-25,0.0,0.0,0.0
2023-10-26,0.0,0.0,0.0
2023-10-27,0.0,0.0,0.0
2023-10-30,0.0,0.0,0.0
2023-10-31,0.0,0.0,0.0
2023-11-01,0.0,0.0,0.0
2023-11-02,0.0,0.0,0.0
2023-11-03,0.0,0.0,0.0
2023-11-06,0.0,0.0,0.0
2023-11-07,0.0,0.0,0.0
2023-11-08,0.0,0.0,0.0
2023-11-09,0.0,0.0,0.0
2023-11-10,0.0,0.0,0.0
2023-11-13,0.0,0.0,0.0
2023-11-14,0.0,0.0,0.0
2023-11-15,0.0,0.0,0.0
2023-11-16,0.0,0.0,0.0
2023-11-17,0.0,0.0,0.0
2023-11-20,0.0,0.0,0.0
2023-11-21,0.0,0.0,0.0
2023-11-22,0.0,0.0,0.0
2023-11-23,0.0,0.0,0.0
2023-11-24,0.0,0.0,0.0
2023-11-27,0.0,0.0,0.0
2023-11-28,0.0,0.0,0.0
2023-11-29,0.0,0.0,0.0
2023-11-30,0.0,0.0,0.0
2023-12-01,0.0,0.0,0.0
2023-12-04,0.0,0.0,0.0
2023-12-05,0.0,0.0,0.0
2023-12-06,0.0,0.0,0.0
2023-12-07,0.0,0.0,0.0
2023-12-08,0.0,0.0,0.0
2023-12-11,0.0,0.0,0.0
2023-12-12,0.0,0.0,0.0
2023-12-13,0.0,0.0,0.0
2023-12-14,0.0,0.0,0.0
2023-12-15,0.0,0.0,0.0
2023-12-18,0.0,0.0,0.0
2023-12-19,0.0,0.0,0.0
2023-12-20,0.0,0.0,0.0
2023-12-21,0.0,0.0,0.0
2023-12-22,0.0,0.0,0.0
2023-12-25,0.0,0.0,0.0
2023-12-26,0.0,0.0,0.0
2023-12-27,0.0,0.0,0.0
2023-12-28,0.0,0.0,0.0
2023-12-29,0.0,0.0,0.0
2024-01-02,0.0,0.0,0.0
2024-01-03,0.0,0.0,0.0
2024-01-04,0.0,0.0,0.0
2024-01-05,0.0,0.0,0.0
2024-01-08,0.0,0.0,0.0
2024-01-09,0.0,0.0,0.0
2024-01-10,0.0,0.0,0.0
2024-01-11,0.008989334645248103,0.25566146360845293,0.24433853639154704
2024-01-12,0.0,0.25566146360845293,0.24433853639154704
2024-01-15,0.0,0.0,0.0
2024-01-16,0.0,0.0,0.0
2024-01-17,5.7528829645680114e-05,0.2533831851351355,0.2466168148648645
2024-01-18,-0.004232015537104912,0.00017544907094019235,0.00017544907094013684
2024-01-19,0.0020062377251116943,0.001854304871454382,0.0018543048714543542
2024-01-22,-0.0030071744787599974,0.0012374698508196835,0.0012374698508196835
2024-01-23,0.014026329691630271,0.2569196989015461,0.24559766004137154
2024-01-24,0.0005722460795439081,0.2587786487440272,0.24745660988385265
2024-01-25,0.0017309153233916153,0.0004119006216806165,0.00041190062168056096
2024-01-26,0.0,0.25155372062066833,0.24844627937933164
2024-01-29,0.0,0.0,0.0
2024-01-30,0.0,0.0,0.0
2024-01-31,0.0023814550405515385,0.25454185381027367,0.24545814618972633
2024-02-01,0.0001848405879089029,0.0013611568184749845,0.0013611568184749845
2024-02-02,0.0009463526837324989,0.00029090475746396116,0.00029090475746396116
2024-02-05,-0.005271015847214034,0.0006027623377461988,0.0006027623377461433
2024-02-06,0.010448540247642487,0.002296793290329946,0.0022967932903298904
2024-02-07,-0.005941843781803234,0.005150989540834372,0.005150989540834372
2024-02-08,-0.005185451650814853,0.0028317668760229897,0.002831766876022934
2024-02-09,0.0017220776473338393,0.002361192925768918,0.0023611929257689734
2024-02-14,0.005565126161568539,0.0010970589257527363,0.001097058925752764
2024-02-15,-0.009052912705218132,0.4961107599885167,0.5038892400114833
2024-02-16,0.0,0.24258202546639349,0.2574179745336065
2024-02-19,0.03020779260987327,0.23740828658887078,0.26259171341112925
2024-02-20,0.0,0.23740828658887078,0.26259171341112925
2024-02-21,0.0,0.0,0.0
2024-02-22,0.0,0.0,0.0
2024-02-23,0.0013358393005770803,0.24688460640766827,0.2531153935923317
2024-02-26,-0.0018641436904087878,0.0007911023777752435,0.0007911023777752435
2024-02-27,0.0012905223843964926,0.0007319809799629928,0.0007319809799630206
2024-02-28,0.0036092765049703275,0.0007987299839557482,0.0007987299839556927
2024-02-29,0.0022498181510596967,0.0018255131712231754,0.0018255131712232586
2024-03-01,0.0,0.24956797096065944,0.25043202903934053
2024-03-04,0.0,0.0,0.0
2024-03-05,0.0,0.0,0.0
2024-03-06,0.0,0.0,0.0
2024-03-07,0.0,0.0,0.0
2024-03-08,0.0,0.0,0.0
2024-03-11,0.0,0.0,0.0
2024-03-12,0.0,0.0,0.0
2024-03-13,0.003938383310944624,0.2469302356193581,0.25306976438064194
2024-03-14,-0.00012783527384882727,0.0020216561338054218,0.0020216561338054495
2024-03-15,0.0034772041647036242,8.497761883830002e-06,8.497761883830002e-06
2024-03-18,0.0,0.24896038951504734,0.25103961048495266
2024-03-19,0.0,0.0,0.0
2024-03-20,0.0,0.0,0.0
2024-03-21,0.0,0.0,0.0
2024-03-22,0.0,0.0,0.0
2024-03-25,0.0,0.0,0.0
2024-03-26,0.0,0.0,0.0
2024-03-27,0.0,0.0,0.0
2024-03-28,0.0,0.0,0.0
2024-03-29,0.0,0.0,0.0
2024-04-01,0.0,0.0,0.0
2024-04-02,0.0,0.0,0.0
2024-04-03,0.0,0.0,0.0
2024-04-05,0.0,0.0,0.0
2024-04-08,0.0,0.0,0.0
2024-04-09,0.0,0.0,0.0
2024-04-10,0.0,0.0,0.0
2024-04-11,0.0,0.0,0.0
2024-04-12,0.0,0.0,0.0
2024-04-15,0.0,0.0,0.0
2024-04-16,0.0,0.0,0.0
2024-04-17,-0.00047508727035282825,0.25666716469141976,0.24333283530858027
2024-04-18,0.004807372208653908,0.00023147319804039945,0.00023147319804039945
2024-04-19,-0.007476305971783048,0.002805818115298675,0.002805818115298675
2024-04-22,0.003719202544333452,0.003277545597660192,0.0032775455976602197
2024-04-23,0.0019030822734990298,0.0021946543022123843,0.00219465430221244
2024-04-24,0.0020326383517645075,0.0012055467834539701,0.0012055467834539146
2024-04-25,0.0,0.2535072178900745,0.24649278210992548
2024-04-26,0.0,0.0,0.0
2024-04-29,0.0,0.0,0.0
2024-04-30,0.0,0.0,0.0
2024-05-02,0.0,0.0,0.0
2024-05-03,-0.0006311713635554212,0.2462326885420435,0.2537673114579565
2024-05-06,0.003644896648385689,1.073451452821006e-05,1.073451452821006e-05
2024-05-07,0.0015510069626803276,0.002051208213600886,0.002051208213600886
2024-05-08,-0.0028569118335828674,0.000834686851331562,0.0008346868513315342
2024-05-09,0.0014427814758154885,0.0012342240705820184,0.0012342240705819907
2024-05-10,-0.005239678661836653,0.0008337595135512466,0.0008337595135513021
2024-05-13,0.006331576025160639,0.002275953010813181,0.0022759530108132364
2024-05-14,0.0,0.2464529005536602,0.2535470994463398
2024-05-15,0.0,0.0,0.0
2024-05-16,0.0,0.0,0.0
2024-05-17,0.0,0.0,0.0
2024-05-20,0.00057017284781155,0.24469097125177386,0.2553090287482261
2024-05-21,0.006057680940512941,0.0013466078756119437,0.0013466078756118605
2024-05-22,0.0,0.2460375791273858,0.2539624208726142
2024-05-23,0.0,0.0,0.0
2024-05-24,0.0,0.0,0.0
2024-05-27,0.0,0.0,0.0
2024-05-28,0.0,0.0,0.0
2024-05-29,0.0,0.0,0.0
2024-05-30,0.0,0.0,0.0
2024-05-31,-0.005380106066797702,0.25473592960547403,0.24526407039452594
2024-06-03,-0.0018209415141649703,0.0016720589551174614,0.0016720589551174614
2024-06-04,0.0042330722338419936,0.00011536065152195629,0.00011536065152198405
2024-06-05,0.005158587419579984,0.0029813182023572526,0.0029813182023572526
2024-06-06,0.0,0.2533113097067123,0.24668869029328772
2024-06-07,0.0,0.0,0.0
2024-06-11,0.0,0.0,0.0
2024-06-12,0.0,0.0,0.0
2024-06-13,0.0,0.0,0.0
2024-06-14,0.0,0.0,0.0
2024-06-17,-0.0028267008351247442,0.2594066761520553,0.24059332384794466
2024-06-18,-0.0036138326022195693,2.2340058874470436e-05,2.234005887444268e-05
2024-06-19,0.004258164180252988,0.00022145050081789908,0.00022145050081789908
2024-06-20,0.0006350283983131135,0.0030508248237718916,0.0030508248237718916
2024-06-21,0.0038120090758441876,0.000971166871325313,0.000971166871325313
2024-06-24,-0.0001877466918990525,0.002393905130961771,0.002393905130961771
2024-06-25,0.0,0.2532345698856887,0.2467654301143113
2024-06-26,0.0,0.0,0.0
2024-06-27,0.0,0.0,0.0
2024-06-28,0.0,0.0,0.0
2024-07-01,0.0,0.0,0.0
2024-07-02,0.0,0.0,0.0
2024-07-03,0.0,0.0,0.0
2024-07-04,0.0,0.0,0.0
2024-07-05,0.0,0.0,0.0
2024-07-08,0.0,0.0,0.0
2024-07-09,0.0,0.0,0.0
2024-07-10,0.0,0.0,0.0
2024-07-11,0.0,0.0,0.0
2024-07-12,0.0,0.0,0.0
2024-07-15,0.0,0.0,0.0
2024-07-16,0.0,0.0,0.0
2024-07-17,0.0,0.0,0.0
2024-07-18,0.0,0.0,0.0
2024-07-19,0.0,0.0,0.0
2024-07-22,0.0,0.0,0.0
2024-07-23,0.0,0.0,0.0
2024-07-24,0.0,0.0,0.0
2024-07-25,0.0,0.0,0.0
2024-07-26,0.005370267115490428,0.24134169798040422,0.25865830201959583
2024-07-29,0.001512451454165598,0.00346121477855868,0.0034612147785587632
2024-07-30,-0.0025266702790761398,0.000977487569224167,0.000977487569224167
2024-07-31,0.004201390176476293,0.0011032373243046734,0.0011032373243047289
2024-08-01,0.0026258041536302915,0.0024443757719204984,0.0024443757719205816
2024-08-02,-0.003044773522496528,0.0013783272496565024,0.0013783272496564747
2024-08-05,0.00432109764993505,0.001356623574628374,0.0013566235746284017
2024-08-06,0.0,0.24714324245083102,0.252856757549169
2024-08-07,0.0,0.0,0.0
2024-08-08,0.0,0.0,0.0
2024-08-09,0.0,0.0,0.0
2024-08-12,0.0,0.0,0.0
2024-08-13,0.0,0.0,0.0
2024-08-14,0.0,0.0,0.0
2024-08-15,0.0,0.0,0.0
2024-08-16,0.0,0.0,0.0
2024-08-19,0.0,0.0,0.0
2024-08-20,0.0,0.0,0.0
2024-08-21,0.0,0.0,0.0
2024-08-22,0.0,0.0,0.0
2024-08-23,0.0,0.0,0.0
2024-08-26,0.0,0.0,0.0
2024-08-27,0.0,0.0,0.0
2024-08-28,0.0,0.0,0.0
2024-08-29,0.0,0.0,0.0
2024-08-30,0.0,0.0,0.0
2024-09-02,0.0,0.0,0.0
2024-09-03,0.0,0.0,0.0
2024-09-04,0.0,0.0,0.0
2024-09-05,0.0,0.0,0.0
2024-09-06,0.0,0.0,0.0
2024-09-09,0.0,0.0,0.0
2024-09-10,0.0,0.0,0.0
2024-09-11,0.0,0.0,0.0
2024-09-12,0.0,0.0,0.0
2024-09-13,0.0,0.0,0.0
2024-09-16,0.0,0.0,0.0
2024-09-17,0.0,0.0,0.0
2024-09-18,0.0,0.0,0.0
2024-09-19,0.009765122101715384,0.25826575494580223,0.2417342450541978
2024-09-20,0.002839609987544677,0.005269845156334718,0.005269845156334746
2024-09-23,0.0,0.2529959097894675,0.24700409021053255
2024-09-24,0.0,0.0,0.0
2024-09-25,0.0,0.0,0.0
2024-09-26,0.0,0.0,0.0
2024-09-27,-0.010516215400295022,0.2433933624388056,0.2566066375611944
2024-09-30,-0.04878921727909707,0.002120088580354007,0.002120088580354007
2024-10-02,0.0,0.2412732738584516,0.2587267261415484
2024-10-03,0.02216366000752858,0.4724112782188914,0.5275887217811086
2024-10-04,-0.024167855545543265,0.01321148991402002,0.013211489914020047
2024-10-07,-0.018035242312733256,0.00749429790350864,0.007494297903508529
2024-10-08,0.07155572651684108,0.2408753786199353,0.26141292942302896
2024-10-09,-0.015073422575636054,0.03309355091707705,0.033093550917077164
2024-10-10,-0.013487724701804621,0.008465001530232719,0.008465001530232802
2024-10-11,-0.01005850247264348,0.007534268145526768,0.007534268145526768
2024-10-14,0.0,0.254347372850785,0.245652627149215
2024-10-15,0.0,0.0,0.0
2024-10-16,0.0,0.0,0.0
2024-10-17,0.0,0.0,0.0
2024-10-18,0.0,0.0,0.0
2024-10-21,0.0,0.0,0.0
2024-10-22,0.0,0.0,0.0
2024-10-23,0.0,0.0,0.0
2024-10-24,0.0,0.0,0.0
2024-10-25,0.0,0.0,0.0
2024-10-28,0.0,0.0,0.0
2024-10-29,0.0,0.0,0.0
2024-10-30,0.0,0.0,0.0
2024-10-31,0.0,0.0,0.0
2024-11-01,0.0,0.0,0.0
2024-11-04,0.0,0.0,0.0
2024-11-05,0.0,0.0,0.0
2024-11-06,0.0,0.0,0.0
2024-11-07,0.0,0.0,0.0
2024-11-08,0.0,0.0,0.0
2024-11-11,0.0,0.0,0.0
2024-11-12,0.0,0.0,0.0
2024-11-13,0.0,0.0,0.0
2024-11-14,0.0,0.0,0.0
2024-11-15,0.0,0.0,0.0
2024-11-18,0.0,0.0,0.0
2024-11-19,0.0,0.0,0.0
2024-11-20,0.0,0.0,0.0
2024-11-21,0.0,0.0,0.0
2024-11-22,0.0,0.0,0.0
2024-11-25,0.0,0.0,0.0
2024-11-26,0.0,0.0,0.0
2024-11-27,0.0,0.0,0.0
2024-11-28,0.0,0.0,0.0
2024-11-29,0.0,0.0,0.0
2024-12-02,0.0,0.0,0.0
2024-12-03,0.0,0.0,0.0
2024-12-04,0.0,0.0,0.0
2024-12-05,0.0,0.0,0.0
2024-12-06,0.0,0.0,0.0
2024-12-09,0.0,0.0,0.0
2024-12-10,0.0,0.0,0.0
2024-12-11,0.0,0.0,0.0
2024-12-12,0.0,0.0,0.0
2024-12-13,0.0,0.0,0.0
2024-12-16,0.0,0.0,0.0
2024-12-17,0.0,0.0,0.0
2024-12-18,0.0,0.0,0.0
2024-12-19,0.0,0.0,0.0
2024-12-20,0.0,0.0,0.0
2024-12-23,0.0,0.0,0.0
2024-12-24,0.0,0.0,0.0
2024-12-25,0.0,0.0,0.0
2024-12-26,0.0,0.0,0.0
2024-12-27,0.0,0.0,0.0
2024-12-30,0.0,0.0,0.0
2024-12-31,0.0,0.0,0.0
2025-01-02,0.0,0.0,0.0
2025-01-03,0.0,0.0,0.0
2025-01-06,0.0,0.0,0.0
2025-01-07,0.0,0.0,0.0
2025-01-08,0.0,0.0,0.0
2025-01-09,0.0,0.0,0.0
2025-01-10,0.0,0.0,0.0
2025-01-13,0.0,0.0,0.0
2025-01-14,0.0,0.0,0.0
2025-01-15,0.0,0.0,0.0
2025-01-16,0.0,0.0,0.0
2025-01-17,0.0,0.0,0.0
2025-01-20,0.0,0.0,0.0
2025-01-21,0.0,0.0,0.0
2025-01-22,0.0,0.0,0.0
2025-01-23,0.0,0.0,0.0
2025-01-24,0.0,0.0,0.0
2025-01-27,0.0,0.0,0.0
2025-01-28,0.0,0.0,0.0
2025-02-03,0.0,0.0,0.0
2025-02-04,0.0,0.0,0.0
2025-02-05,0.0,0.0,0.0
2025-02-06,0.0,0.0,0.0
2025-02-07,0.0,0.0,0.0
2025-02-10,0.0,0.0,0.0
2025-02-11,0.0,0.0,0.0
2025-02-12,0.0,0.0,0.0
2025-02-13,0.0,0.0,0.0
2025-02-14,0.0,0.0,0.0
2025-02-17,0.0,0.0,0.0
2025-02-18,0.0,0.0,0.0
2025-02-19,0.004072404431032576,0.24488305302027819,0.25511694697972176
2025-02-20,0.002339344171912606,0.002202910308865963,0.002202910308865935
2025-02-21,0.0008092328506866934,0.0012726830997910332,0.001272683099791061
2025-02-24,0.0,0.24835864642893518,0.25164135357106476
2025-02-25,0.0,0.0,0.0
2025-02-26,0.0,0.0,0.0
2025-02-27,0.0,0.0,0.0
2025-02-28,0.0,0.0,0.0
2025-03-03,0.0,0.0,0.0
2025-03-04,0.0,0.0,0.0
2025-03-05,0.0,0.0,0.0
2025-03-06,0.0,0.0,0.0
2025-03-07,0.0,0.0,0.0
2025-03-10,0.0,0.0,0.0
2025-03-11,0.0,0.0,0.0
2025-03-12,0.0,0.0,0.0
2025-03-13,0.0,0.0,0.0
2025-03-14,0.0,0.0,0.0
2025-03-17,0.0,0.0,0.0
2025-03-18,0.0,0.0,0.0
2025-03-19,0.0,0.0,0.0
2025-03-20,0.0,0.0,0.0
2025-03-21,0.0,0.0,0.0
2025-03-24,0.0,0.0,0.0
2025-03-25,0.0,0.0,0.0
2025-03-26,0.0,0.0,0.0
2025-03-27,0.0,0.0,0.0
2025-03-28,0.0,0.0,0.0
2025-03-31,0.0011788215712897334,0.25555060340396896,0.24444939659603107
2025-04-01,0.0009489858902785278,0.0009437661738626035,0.000943766173862548
2025-04-02,0.0012115611651776883,0.0006802620570589002,0.0006802620570589002
2025-04-03,-0.012286486533056518,0.0008300568886287496,0.0008300568886287774
2025-04-07,-0.005741666098306775,0.006145118294991592,0.006145118294991564
2025-04-08,-0.005396765169454348,0.5148479413134976,0.48515205868650246
2025-04-09,0.033244711542969284,0.26555012621322704,0.23692384088988158
2025-04-10,-0.010553353004811503,0.01469603061061922,0.014696030610619165
2025-04-11,0.006219824015602701,0.24615513628251975,0.2599410245452038
2025-04-14,0.009706941049777342,0.0034589367738115384,0.003458936773811483
2025-04-15,0.0,0.25684632728036383,0.24315367271963612
2025-04-16,0.0,0.0,0.0
2025-04-17,0.0,0.0,0.0
2025-04-18,0.0,0.0,0.0
2025-04-21,0.0,0.0,0.0
2025-04-22,0.0,0.0,0.0
2025-04-23,0.0,0.0,0.0
2025-04-24,0.0,0.0,0.0
2025-04-25,0.0,0.0,0.0
2025-04-28,0.0,0.0,0.0
2025-04-29,0.0,0.0,0.0
2025-04-30,0.0,0.0,0.0
2025-05-02,0.0,0.0,0.0
2025-05-06,0.0,0.0,0.0
2025-05-07,0.0,0.0,0.0
2025-05-08,0.0,0.0,0.0
2025-05-09,0.0,0.0,0.0
2025-05-12,0.0,0.0,0.0
2025-05-13,0.0,0.0,0.0
2025-05-14,0.0,0.0,0.0
2025-05-15,0.0,0.0,0.0
2025-05-16,0.0,0.0,0.0
2025-05-19,0.0,0.0,0.0
2025-05-20,0.0,0.0,0.0
2025-05-21,0.0,0.0,0.0
2025-05-22,0.0,0.0,0.0
2025-05-23,0.0,0.0,0.0
2025-05-26,0.0,0.0,0.0
2025-05-27,0.0,0.0,0.0
2025-05-28,0.0,0.0,0.0
2025-05-29,0.0,0.0,0.0
2025-05-30,0.0,0.0,0.0
2025-06-02,0.0,0.0,0.0
2025-06-03,0.0,0.0,0.0
2025-06-04,0.0,0.0,0.0
2025-06-05,0.0,0.0,0.0
2025-06-06,0.0,0.0,0.0
2025-06-09,0.0,0.0,0.0
2025-06-10,0.0,0.0,0.0
2025-06-11,0.0,0.0,0.0
2025-06-12,0.0,0.0,0.0
2025-06-13,0.004516627214331237,0.24484714441401667,0.2551528555859834
2025-06-16,-0.001377615940985967,0.002586372739657089,0.0025863727396571168
2025-06-17,-0.003666924273190039,0.00024350774119222263,0.00024350774119219487
2025-06-18,-7.28445088422531e-05,0.0011569071822219168,0.0011569071822219446
2025-06-19,-0.00347093178812432,0.0005132733634557463,0.0005132733634557463
2025-06-20,-0.003835160367319232,0.0009699665743018449,0.0009699665743017616
2025-06-23,0.0019083203629583164,0.0009303394766100037,0.0009303394766100315
2025-06-24,0.0012980119573080947,0.0015233371563574405,0.0015233371563574405
2025-06-25,0.0022186653671769246,0.0011482840191396892,0.0011482840191396892
2025-06-26,0.0,0.24731769071830065,0.2526823092816993
2025-06-27,0.0,0.0,0.0
2025-06-30,0.0,0.0,0.0
2025-07-01,0.0,0.0,0.0
2025-07-02,0.0,0.0,0.0
2025-07-03,0.0,0.0,0.0
2025-07-04,0.0,0.0,0.0
2025-07-07,0.0,0.0,0.0
2025-07-08,0.0,0.0,0.0
2025-07-09,0.0,0.0,0.0
2025-07-10,0.0,0.0,0.0
2025-07-11,-0.002618306571477118,0.24524367623421814,0.2547563237657819
2025-07-14,0.0002860506843471912,0.0008676852879145325,0.0008676852879145325
2025-07-15,-0.0025600899249287987,0.000504316572170399,0.0005043165721704268
2025-07-16,-0.0008304201649466509,0.0007345280520565101,0.0007345280520564823
2025-07-17,-1.5618911924104167e-06,1.702036536485596e-05,1.7020365364883716e-05
2025-07-18,-0.0019516834356239176,0.0004169627115711838,0.00041696271157121156
2025-07-21,-0.0004384927892979581,0.0005269166328437658,0.0005269166328438213
2025-07-22,0.004698952512048362,0.0002636446076485499,0.0002636446076486054
2025-07-23,-0.001561211353901082,0.0026423751996115796,0.0026423751996115796
2025-07-24,0.0011559563549820573,0.00039993318962575075,0.0003999331896257785
2025-07-25,-0.0021315869199770078,0.0007701280016483292,0.0007701280016483292
2025-07-28,-0.002716870460742889,0.0008732166903878125,0.000873216690387757
2025-07-29,-0.001686069095009405,0.0010256280666467443,0.0010256280666467998
2025-07-30,0.002696151202220347,0.0005023072701982878,0.0005023072701982878
2025-07-31,0.001292779602966936,0.0016064792119117044,0.00160647921191176
2025-08-01,0.0,0.24650034698374163,0.2534996530162583
2025-08-04,0.0,0.0,0.0
2025-08-05,0.0,0.0,0.0
2025-08-06,0.0,0.0,0.0
2025-08-07,0.0,0.0,0.0
2025-08-08,0.0,0.0,0.0
2025-08-11,0.0,0.0,0.0
2025-08-12,0.0,0.0,0.0
2025-08-13,0.0,0.0,0.0
2025-08-14,0.0,0.0,0.0
2025-08-15,0.0,0.0,0.0
2025-08-18,0.0,0.0,0.0
2025-08-19,0.0,0.0,0.0
2025-08-20,0.0,0.0,0.0
2025-08-21,0.0,0.0,0.0
2025-08-22,0.0,0.0,0.0
2025-08-25,0.0,0.0,0.0
2025-08-26,0.0,0.0,0.0
2025-08-27,0.0,0.0,0.0
2025-08-28,0.0,0.0,0.0
2025-08-29,0.008604902917798325,0.2522799760868023,0.24772002391319772
2025-09-01,0.0,0.2522799760868023,0.24772002391319772
2025-09-02,0.0,0.0,0.0
2025-09-03,-0.002224135523576843,0.2526349812043467,0.2473650187956533
2025-09-04,0.0011423448458928796,0.25267800702967474,0.24856919242087702
2025-09-05,-0.0028106117274214644,0.0014415241574524118,0.0014415241574524118
2025-09-08,-0.0003189851624278352,0.0013186089425692438,0.0013186089425692715
2025-09-09,-0.003130081708204232,0.0005058476118694477,0.0005058476118695032
2025-09-10,-0.0016935579217109654,0.0009672216928334754,0.0009672216928335309
2025-09-11,0.0006770759047112381,0.0007952576629881025,0.0007952576629880193
2025-09-12,0.005934557331723315,0.0008919380050401715,0.0008919380050403103
2025-09-15,-0.002466575209316438,0.0031197906872056924,0.00311979068720572
2025-09-16,0.0013260404348969424,0.002531946319349332,0.002531946319349304
2025-09-17,0.0048422803827845445,0.24984564073016408,0.2503220737384637
2025-09-18,0.0,0.2522455327882047,0.2477544672117953
2025-09-19,0.0,0.0,0.0
2025-09-22,0.0,0.0,0.0
2025-09-23,0.0,0.0,0.0
2025-09-24,0.0,0.0,0.0
2025-09-25,0.0,0.0,0.0
2025-09-26,0.0,0.0,0.0
2025-09-29,0.008665994995816162,0.25328863714073874,0.24671136285926124
2025-09-30,0.0,0.25328863714073874,0.24671136285926124
2025-10-02,0.007077318076215137,0.24592334342756256,0.2540766565724375
2025-10-03,0.0,0.24592334342756256,0.2540766565724375
2025-10-06,0.0,0.0,0.0
2025-10-08,0.0,0.0,0.0
2025-10-09,0.0,0.0,0.0
2025-10-10,0.0,0.0,0.0
2025-10-13,0.0,0.0,0.0
2025-10-14,0.0,0.0,0.0
2025-10-15,0.006438769602598555,0.5089428068401693,0.49105719315983065
2025-10-16,0.0036803380229201697,0.003896243287309531,0.003896243287309392
2025-10-17,-0.0007147552994354032,0.2529394863011826,0.24854185907552365
2025-10-20,0.004261949879756051,0.00015389280027860996,0.00015389280027860996
2025-10-21,0.0018639241361367224,0.0022507352572644357,0.002250735257264519
2025-10-22,0.0,0.2514915801713977,0.2485084198286023
2025-10-23,0.0,0.0,0.0
2025-10-24,0.0,0.0,0.0
2025-10-27,0.0,0.0,0.0
2025-10-28,0.0,0.0,0.0
2025-10-29,0.0,0.0,0.0
2025-10-30,0.0,0.0,0.0
2025-10-31,0.0,0.0,0.0
2025-11-03,0.0,0.0,0.0
2025-11-04,0.0,0.0,0.0
2025-11-05,0.0,0.0,0.0
2025-11-06,0.0,0.0,0.0
2025-11-07,0.001179162124642464,0.24611368236364112,0.25388631763635894
2025-11-10,-0.01394934775642018,0.0013311417627517863,0.0013311417627517863
2025-11-11,0.0,0.2474448241263929,0.25255517587360715
2025-11-12,0.0,0.0,0.0
2025-11-13,0.0,0.0,0.0
2025-11-14,0.0,0.0,0.0
2025-11-17,0.0,0.0,0.0
2025-11-18,0.0,0.0,0.0
2025-11-19,0.0,0.0,0.0
2025-11-20,0.0,0.0,0.0
2025-11-21,0.0,0.0,0.0
2025-11-24,0.0,0.0,0.0
2025-11-25,0.0,0.0,0.0
2025-11-26,0.0,0.0,0.0
2025-11-27,0.0,0.0,0.0
2025-11-28,0.0049660315639933434,0.24531822360768515,0.2546817763923149
2025-12-01,0.003797512706445674,0.0028819984626471395,0.0028819984626471395
2025-12-02,0.0,0.2482002220703323,0.25179977792966773
2025-12-03,0.0,0.0,0.0
2025-12-04,0.0,0.0,0.0
2025-12-05,0.0,0.0,0.0
2025-12-08,0.0,0.0,0.0
2025-12-09,0.0,0.0,0.0
2025-12-10,0.0,0.0,0.0
2025-12-11,0.0,0.0,0.0
2025-12-12,0.0,0.0,0.0
