Date,gross_ret,turn_A,turn_H
2024-05-06,0.007260564669177489,0.001770117209588797,0.0017701172095887878
2024-05-07,0.00590603858936238,0.005530341152058619,0.005530341152058545
2024-05-08,0.00013502611061367277,0.08515804873280819,0.08594154751777665
2024-05-09,-0.0015061528595943687,0.08255329704818205,0.08565356920348936
2024-05-10,-0.009109369612349932,0.0008810023327022465,0.0008810023327023112
2024-05-13,0.0006665990527234732,0.0034148374651887616,0.0034148374651887803
2024-05-14,0.001243205464106092,0.08282889594390908,0.08520120214928685
2024-05-15,-0.0013513968754267005,0.001131074418529952,0.0011310744185299426
2024-05-16,-0.004145251190160646,0.1601919452674111,0.1744175015202151
2024-05-17,-0.005004782416154192,0.08401806931873594,0.08740271568573844
2024-05-20,0.0006094536581918985,0.001996857330867139,0.0019968573308671114
2024-05-21,0.01055082970833966,0.0030220581033941762,0.0030220581033941207
2024-05-22,-0.003740410264347748,0.00591813236852413,0.005918132368524176
2024-05-23,0.00513921521733996,0.0827881993419783,0.08651240186809883
2024-05-24,0.0,0.326957020596538,0.3397096460701287
2024-05-27,0.0,0.0,0.0
2024-05-28,0.0,0.0,0.0
2024-05-29,0.0,0.0,0.0
2024-05-30,0.0,0.0,0.0
2024-05-31,0.0,0.0,0.0
2024-06-03,0.0,0.0,0.0
2024-06-04,0.0,0.0,0.0
2024-06-05,0.0,0.0,0.0
2024-06-06,0.0,0.0,0.0
2024-06-07,0.0,0.0,0.0
2024-06-11,0.0,0.0,0.0
2024-06-12,0.0,0.0,0.0
2024-06-13,0.0,0.0,0.0
2024-06-14,0.0,0.0,0.0
2024-06-17,0.0,0.0,0.0
2024-06-18,0.0,0.0,0.0
2024-06-19,0.0,0.0,0.0
2024-06-20,0.0,0.0,0.0
2024-06-21,0.0,0.0,0.0
2024-06-24,0.0,0.0,0.0
2024-06-25,0.0,0.0,0.0
2024-06-26,0.0,0.0,0.0
2024-06-27,0.0,0.0,0.0
2024-06-28,0.0,0.0,0.0
2024-07-01,-0.0020452312565372973,0.08329831465797007,0.08336835200869659
2024-07-02,0.002837432108755989,0.0009629315311334244,0.0009629315311334244
2024-07-03,0.0008014422248609513,0.0013882440820964699,0.0013882440820964885
2024-07-04,6.96962260924757e-05,0.00034106528049117807,0.0003410652804911596
2024-07-05,-0.0022306311743985965,5.626094055855013e-06,5.626094055855013e-06
2024-07-08,0.0009816128865385344,0.0011032650134855753,0.0011032650134855753
2024-07-09,-0.0026392504853779714,0.00048283652678302036,0.00048283652678303884
2024-07-10,0.00022925787474264948,0.00125359068858924,0.0012535906885892494
2024-07-11,0.0025346988361812078,0.0001653418123718405,0.000165341812371859
2024-07-12,-0.0010776083522987183,0.0012523093410094222,0.0012523093410094128
2024-07-15,-0.002012713733724141,0.0005266233808292146,0.0005266233808292423
2024-07-16,0.0003757459385366837,0.0009405177091773206,0.0009405177091772835
2024-07-17,0.00015387943307529234,0.00024217929086772783,0.00024217929086769083
2024-07-18,-2.205815928662585e-05,0.08561071364769397,0.08135781796979287
2024-07-19,-0.0065871816156887536,0.084864157010122,0.08213295790122001
2024-07-22,0.005405244103641539,0.0025329859921938516,0.002532985992193898
2024-07-23,0.0021336517283699927,0.0029656767951625382,0.0029656767951625473
2024-07-24,-0.00086844450113029,0.0015213696818114353,0.0015213696818113982
2024-07-25,-0.0050209404189563225,0.0008012317619373321,0.0008012317619373229
2024-07-26,0.0032071291657734223,0.08273822137497769,0.08851061454873659
2024-07-29,0.0027085638675773435,0.08657448428413228,0.08518740475540476
2024-07-30,-0.0018397948857083936,0.002702679818636903,0.0027026798186369125
2024-07-31,0.0032765492554028427,0.0016392884459272377,0.0016392884459272283
2024-08-01,-0.00019333987406213718,0.0019179317455894167,0.001917931745589389
2024-08-02,-0.0007614274817794556,0.0009692281478484351,0.0009692281478484166
2024-08-05,-0.003425653842215791,0.000762795752138723,0.0007627957521386952
2024-08-06,-0.004562936105103044,0.08476365638680944,0.08666829010288764
2024-08-07,0.0026575651521546797,0.08332895364230743,0.08784020716434167
2024-08-08,-0.00199220955863665,0.003060114196251046,0.003060114196251018
2024-08-09,0.0016063721817855534,0.0005634027623069119,0.0005634027623069119
2024-08-12,-0.0009849484190481673,0.0020346992231600656,0.002034699223160084
2024-08-13,0.0022763383027577795,0.0012755347816974238,0.0012755347816974145
2024-08-14,0.0021106088714203555,0.08378321449521024,0.08591993942856811
2024-08-15,-0.0010907473489514075,0.0016760829288685146,0.001676082928868496
2024-08-16,0.0006801611768369381,0.0018310128363619633,0.0018310128363619727
2024-08-19,-0.0017409107374841718,0.0017261571274965841,0.0017261571274965748
2024-08-20,0.0006826409203518148,0.08572825724829303,0.0829014144586146
2024-08-21,-0.0005616089117536135,0.0830949668356158,0.08386440490531712
2024-08-22,-0.0005404861887460177,0.00178294173634951,0.0017829417363494915
2024-08-23,0.002814693131677716,0.001145561714075899,0.0011455617140758618
2024-08-26,-0.0028892743205576553,0.08518047623672187,0.08194803916709652
2024-08-27,-0.0016288836718510809,0.0011467499032634572,0.0011467499032634665
2024-08-28,0.0017589100501878441,0.0005200882006307453,0.0005200882006307269
2024-08-29,-0.0018509857498215478,0.0010358453979965505,0.0010358453979965414
2024-08-30,0.0011704374345786696,0.0006312148074871238,0.0006312148074871238
2024-09-02,0.00013870449032477201,0.0007553263711588357,0.000755326371158845
2024-09-03,-0.0008278190546672648,0.00014681138545385072,0.00014681138545384145
2024-09-04,-0.0006422629247049141,0.00021025082024499672,0.00021025082024502448
2024-09-05,0.001342316757789722,8.149508090496416e-05,8.14950809049179e-05
2024-09-06,-0.001564699476790281,0.0007696498592611826,0.0007696498592611456
2024-09-09,-0.0019665908927611587,0.000640285724203595,0.0006402857242035672
2024-09-10,0.0043028170317787355,0.000668356881358532,0.0006683568813585413
2024-09-11,0.0,0.08105604590610792,0.08561062076055875
2024-09-12,0.0,0.0,0.0
2024-09-13,0.002553750902529028,0.08175066442777558,0.08491600223889108
2024-09-16,0.0,0.08175066442777558,0.08491600223889108
2024-09-17,0.0,0.0,0.0
2024-09-18,0.0014950560069710687,0.08148293410417516,0.0851837325624915
2024-09-19,0.003200340655560343,0.08689285547569292,0.08138236935063109
2024-09-20,0.0006079347162060775,0.001790387964978805,0.001790387964978805
2024-09-23,0.00468605612854046,0.1623647541506045,0.17119050722376808
2024-09-24,-0.003532664975200535,0.08546938374612607,0.08821599557094593
2024-09-25,0.0013261945220198093,0.08203328988357829,0.0864878242115451
2024-09-26,9.386923885405535e-05,0.1629964316428105,0.17171134911540045
2024-09-27,0.0009055583841441709,0.16382532943413242,0.16974414566844476
2024-09-30,0.012112944035601396,0.08064996817331947,0.09022686209668097
2024-10-02,-0.028936717690258466,0.17626721134118542,0.17008563516608813
2024-10-03,0.0031536299863558943,0.3320665421378978,0.34048885570618986
2024-10-04,-0.012524061325493585,0.2416978718242513,0.2599789171982987
2024-10-07,-0.02224719447262027,0.23627526991869865,0.2703822700881741
2024-10-08,0.029040251908863512,0.30924275404916135,0.3579260541685006
2024-10-09,-0.006619213278192301,0.18722135482929556,0.1849471087785678
2024-10-10,0.005490741827423704,0.17906148718347606,0.15986484158781708
2024-10-11,0.0010583102833922793,0.08709494083914282,0.08588376497321563
2024-10-14,0.006465031615343807,0.25424505662770625,0.24575494337229378
2024-10-15,0.0007729614762574186,0.0028120423622937187,0.0028120423622937374
2024-10-16,-0.002031198262010733,1.6193060270452975e-07,1.619306027137816e-07
2024-10-17,0.0,0.08426819998035577,0.0823984666863109
2024-10-18,0.0,0.0,0.0
2024-10-21,-0.003284653707103249,0.08493709990030303,0.08172956676636363
2024-10-22,0.004959533821719372,0.09059771324993789,0.0771882720405919
2024-10-23,0.002052225236953225,0.08691277213926613,0.0825859203814636
2024-10-24,-0.0038314837592937894,0.0013045066284922784,0.0013045066284922784
2024-10-25,0.0015467295393948172,0.0013768341948987572,0.001376834194898748
2024-10-28,0.0005701605540547528,0.0011784069598370455,0.0011784069598370268
2024-10-29,0.0005404162101284579,0.0006136741061584609,0.0006136741061584886
2024-10-30,0.00022261704833266213,0.0005358455540990422,0.0005358455540990329
2024-10-31,6.717201182085625e-05,0.00011974328576639752,0.00011974328576640676
2024-11-01,-0.0017669108478900787,0.0002894386129122332,0.0002894386129122147
2024-11-04,-0.001723228978811309,0.0007573193661107869,0.0007573193661107961
2024-11-05,-0.004206516564783279,0.0005011511887820416,0.0005011511887820416
2024-11-06,-0.0018688915528457773,0.0011911140690209858,0.001191114069020958
2024-11-07,-0.000703935981715124,0.0005071367150126608,0.0005071367150126885
2024-11-08,0.0018684538820364978,0.00047875319654148524,0.0004787531965415037
2024-11-11,-0.001036383048706832,0.0012759639712089192,0.0012759639712089006
2024-11-12,-0.0028002019509150017,4.427149649928926e-05,4.427149649928926e-05
2024-11-13,0.0019212810422497388,0.0012633733250629515,0.0012633733250629238
2024-11-14,0.00012068400134428285,0.0012512166811655494,0.0012512166811655216
2024-11-15,0.001366461456754066,0.00026225144497208735,0.0002622514449721151
2024-11-18,0.0,0.0868648979322102,0.07980176873445649
2024-11-19,0.0,0.0,0.0
2024-11-20,0.0,0.0,0.0
2024-11-21,0.0,0.0,0.0
2024-11-22,0.0,0.0,0.0
2024-11-25,0.0,0.0,0.0
2024-11-26,0.0,0.0,0.0
2024-11-27,0.0,0.0,0.0
2024-11-28,0.0,0.0,0.0
2024-11-29,0.0,0.0,0.0
2024-12-02,0.0,0.0,0.0
2024-12-03,0.0,0.0,0.0
2024-12-04,0.0,0.0,0.0
2024-12-05,0.0,0.0,0.0
2024-12-06,0.0,0.0,0.0
2024-12-09,0.0,0.0,0.0
2024-12-10,0.0,0.0,0.0
2024-12-11,0.0,0.0,0.0
2024-12-12,0.0,0.0,0.0
2024-12-13,0.0,0.0,0.0
2024-12-16,0.0,0.0,0.0
2024-12-17,0.0,0.0,0.0
2024-12-18,0.0,0.0,0.0
2024-12-19,0.0,0.0,0.0
2024-12-20,0.0,0.0,0.0
2024-12-23,0.0,0.0,0.0
2024-12-24,0.0,0.0,0.0
2024-12-25,0.0,0.0,0.0
2024-12-26,0.0,0.0,0.0
2024-12-27,0.0,0.0,0.0
2024-12-30,0.0,0.0,0.0
2024-12-31,-0.0013793526196062746,0.08010404209017995,0.08656262457648672
2025-01-02,0.0047690833687255305,0.08463145069232554,0.08295721552199915
2025-01-03,-0.003016988050723307,0.08596171795809449,0.0842874827877681
2025-01-06,-0.001778062251765544,0.0012309122685983758,0.0012309122685984126
2025-01-07,-0.0007735612479319599,0.08274630517177577,0.08507457847652154
2025-01-08,0.0008586537536441723,0.00035224440675463153,0.00035224440675463153
2025-01-09,-0.0016682767608520088,0.0007560142965417164,0.0007560142965417072
2025-01-10,-0.0008509352905368754,0.0007351407284315788,0.0007351407284315603
2025-01-13,-0.0036156917769746204,0.00013892637429920493,0.00013892637429922342
2025-01-14,0.0010093568104443506,0.001325265035060826,0.001325265035060826
2025-01-15,-0.004716115315484896,0.001111553135026792,0.0011115531350268104
2025-01-16,0.00021778551803319765,0.0015077195216572266,0.0015077195216572175
2025-01-17,-0.003207094617687274,0.0006039805877521657,0.0006039805877521842
2025-01-20,-0.0018533012654600182,0.0007605314232668747,0.0007605314232668933
2025-01-21,-0.005790109468731282,0.00025949430082415165,0.00025949430082417013
2025-01-22,0.0007819674345932267,0.0015978396604886258,0.0015978396604886165
2025-01-23,0.003851744211348084,0.0826784560000191,0.08441302147320236
2025-01-24,-0.004355225628697044,0.002137794059761472,0.002137794059761463
2025-01-27,0.004076566327872406,0.0013214160779444022,0.0013214160779443929
2025-01-28,0.0002539978156326573,0.002159541000016779,0.00215954100001677
2025-02-03,0.0,0.08047678419581726,0.08618988247084941
2025-02-04,0.0,0.0,0.0
2025-02-05,0.007573376769042811,0.0756073162128618,0.09105935045380487
2025-02-06,-0.0049472851454265285,0.004370970343776047,0.004370970343776055
2025-02-07,0.0006685276464723812,0.0013794752816986926,0.0013794752816986833
2025-02-10,-0.0010715729759597306,0.0008319733266081708,0.0008319733266081708
2025-02-11,0.0020509792000621666,0.0001351012085965738,0.0001351012085965738
2025-02-12,0.0,0.07956588581014391,0.08710078085652274
2025-02-13,0.0013823212178209773,0.08179744371915239,0.08486922294751426
2025-02-14,-0.0016393970751753778,0.0007360702358156964,0.0007360702358156779
2025-02-17,-8.606090322743321e-05,0.0006640607811800222,0.0006640607811800314
2025-02-18,-0.0003642876486396874,5.318386577071732e-05,5.318386577070807e-05
2025-02-19,0.0026795091729183936,0.0816969665022002,0.08510826449678688
2025-02-20,0.00019690081481311484,0.0014351217053491423,0.0014351217053491145
2025-02-21,-0.0005433656841334751,0.0006649143924694253,0.0006649143924694068
2025-02-24,0.00016970982652903,0.0830754351267171,0.08416967084786976
2025-02-25,-0.0012236884067469659,0.08472505313288976,0.08228849575949553
2025-02-26,-0.0021079930394010955,0.0005549556241044029,0.0005549556241043937
2025-02-27,0.0036639548525822575,0.0018311064538489112,0.001831106453848902
2025-02-28,0.002541639241566186,0.08528634485743809,0.08325942661247271
2025-03-03,0.0007166253978077279,0.0012708392853154245,0.0012708392853153967
2025-03-04,0.00016099764451099488,0.08486510828970721,0.08247852414985181
2025-03-05,-0.0029725751452221055,0.00045137966750008474,0.000451379667500057
2025-03-06,0.00024702547286899467,0.08379897542751442,0.0829543559694791
2025-03-07,-0.0010597752437000866,0.00036098319384451444,0.00036098319384450517
2025-03-10,-0.000724212259032553,0.08156048395865663,0.08550830931724862
2025-03-11,0.003077308024468342,0.00014442246206078369,0.00014442246206077444
2025-03-12,-0.0003154364578587564,0.0013539018652365675,0.001353901865236623
2025-03-13,0.004109381274723565,0.0002062505784523235,0.0002062505784523605
2025-03-14,-1.3603947007934797e-05,0.08225357572212169,0.08577187743567995
2025-03-17,0.00036749952397993943,0.0003700500359702004,0.00037005003597018193
2025-03-18,0.00035505622740034424,0.00012473886180226304,0.0001247388618022723
2025-03-19,0.0005286528668750364,0.08122239738690515,0.08563136521947566
2025-03-20,0.0019433553834031995,0.08381448247271232,0.08465790605081097
2025-03-21,0.0,0.08203171034547639,0.08463495632119028
2025-03-24,0.0021165172630308714,0.0851025533818559,0.08156411328481077
2025-03-25,0.00012056573687468381,0.0011599939417305898,0.0011599939417305805
2025-03-26,0.0012998375060745595,0.00012182466834651888,0.00012182466834651888
2025-03-27,0.001259663594894109,0.0006273550280316472,0.0006273550280316472
2025-03-28,-0.002001647341171041,0.0004995504039635353,0.0004995504039635446
2025-03-31,-0.0019336853647484043,0.08614853623970735,0.08244813397158515
2025-04-01,-0.0002769318447387711,0.0013292607305292285,0.0013292607305292192
2025-04-02,0.0009261623630550187,0.0003869714326811824,0.0003869714326811824
2025-04-03,-0.006630192348051612,0.08501864780928903,0.08303593497036764
2025-04-07,-0.01972278548014926,0.08626411959376379,0.08518227089366358
2025-04-08,0.0070785931042257584,0.4346530171886617,0.4080125239145922
2025-04-09,0.006629453689101012,0.2638659264080398,0.24523580854099672
2025-04-10,0.005422337194915811,0.00535493780311667,0.005354937803116679
2025-04-11,0.00441854946073804,0.08910995814166443,0.08573332480982832
2025-04-14,0.008317692960528852,0.08711771943442655,0.08612950331028006
2025-04-15,-0.0011886616306168425,0.25459631267969823,0.24706834460241825
2025-04-16,-0.0012847379912401884,0.0005047663003876305,0.0005047663003876305
2025-04-17,-0.001112423352930372,0.0005436786745163976,0.0005436786745164068
2025-04-18,-0.0003918004418871615,0.0004005507043825518,0.0004005507043825333
2025-04-21,0.00016722782699060245,4.0566682238896146e-05,4.056668223891465e-05
2025-04-22,-2.896601359116789e-06,0.00021768700249049275,0.000217687002490502
2025-04-23,0.0016640382268313973,0.00014624381256705954,0.00014624381256706878
2025-04-24,-0.0026869515609743463,0.08288406451906291,0.08561996332474875
2025-04-25,0.0002114950297506758,0.000972311278534819,0.0009723112785348006
2025-04-28,0.0025355138790621634,0.0006014582707265145,0.0006014582707265237
2025-04-29,0.0003838667979311214,0.0023736533778128677,0.0023736533778128768
2025-04-30,0.0007641505325579678,0.08514888391628239,0.08344403682182333
2025-05-02,0.002179348249800773,0.0004383633560621214,0.00043836335606213067
2025-05-06,0.004268356065019486,0.16507555017703926,0.16825778315629406
2025-05-07,9.861005159991314e-05,0.0022323685254898398,0.0022323685254898216
2025-05-08,0.0,0.08282816928511885,0.08383849738154782
2025-05-09,0.0,0.0,0.0
2025-05-12,0.0,0.0,0.0
2025-05-13,0.0,0.0,0.0
2025-05-14,0.0,0.0,0.0
2025-05-15,0.0,0.0,0.0
2025-05-16,0.0,0.0,0.0
2025-05-19,0.0,0.0,0.0
2025-05-20,0.0,0.0,0.0
2025-05-21,0.0,0.0,0.0
2025-05-22,0.0,0.0,0.0
2025-05-23,0.0,0.0,0.0
2025-05-26,0.0004256905301421258,0.08158764849311927,0.08507901817354739
2025-05-27,-0.0032734076236536707,0.0007091217199554726,0.0007091217199554634
2025-05-28,-1.1223852722338506e-05,0.0007349682692351922,0.0007349682692351922
2025-05-29,8.358471043417529e-05,0.00058137715205502,0.0005813771520550107
2025-05-30,-7.10684916255066e-05,0.00046648034578264386,0.0004664803457826716
2025-06-02,0.0019040355761877285,0.0002376780123541089,0.00023767801235409966
2025-06-03,0.0,0.08284733745403132,0.08381932921263534
2025-06-04,0.0,0.0,0.0
2025-06-05,0.0,0.0,0.0
2025-06-06,0.0,0.0,0.0
2025-06-09,0.0,0.0,0.0
2025-06-10,0.0,0.0,0.0
2025-06-11,0.0002381358866275779,0.08096413859601666,0.08570252807064999
2025-06-12,-0.0004640052565071247,0.0003283247606824062,0.0003283247606824154
2025-06-13,0.0006831729044972031,3.0800262758284846e-05,3.08002627583126e-05
2025-06-16,0.001143208671725274,0.00045634781860030377,0.00045634781860030377
2025-06-17,0.00045509492923080766,0.0006576943107192516,0.0006576943107192516
2025-06-18,9.206552762014836e-05,0.00027277911984141534,0.00027277911984141534
2025-06-19,0.0011098349168149942,7.828685816931487e-05,7.828685816931487e-05
2025-06-20,0.0,0.08272677120127107,0.0839398954653956
2025-06-23,0.0,0.0,0.0
2025-06-24,0.0,0.0,0.0
2025-06-25,0.0,0.0,0.0
2025-06-26,0.0,0.0,0.0
2025-06-27,0.0,0.0,0.0
2025-06-30,0.0,0.0,0.0
2025-07-01,0.0,0.0,0.0
2025-07-02,0.0,0.0,0.0
2025-07-03,0.0,0.0,0.0
2025-07-04,0.0,0.0,0.0
2025-07-07,0.0,0.0,0.0
2025-07-08,0.0,0.0,0.0
2025-07-09,0.0,0.0,0.0
2025-07-10,0.0,0.0,0.0
2025-07-11,-0.0008727688571591856,0.08174789207806461,0.08491877458860207
2025-07-14,9.535022811570376e-05,0.00028922842930434456,0.0002892284293043261
2025-07-15,-0.0008533633083098847,0.00016810552405728077,0.00016810552405729004
2025-07-16,-0.0002768067216488447,0.00024484268401838333,0.00024484268401838333
2025-07-17,-5.206303975317216e-07,5.673455121174564e-06,5.67345512120232e-06
2025-07-18,-0.0007959625157440388,0.0816968710939291,0.08524777071378586
2025-07-21,-0.001187516068320608,0.0008544972468726523,0.0008544972468726431
2025-07-22,0.0014093721488679831,0.00014207108300918572,0.000142071083009195
2025-07-23,-0.0016912965279409812,0.08154105353397388,0.08761058178411744
2025-07-24,-0.0005508568655974565,0.0009232861949419283,0.0009232861949419006
2025-07-25,-0.0020699311416135734,0.08325646237923111,0.08507114011498056
2025-07-28,-0.0027940534165254317,0.08173775678525828,0.08614744981254606
2025-07-29,-0.002509674093307155,0.0010947655740623137,0.0010947655740622768
2025-07-30,0.005351538414820133,0.0005777657146236737,0.00057776571462372
2025-07-31,-0.0009939758934598161,0.003119052723652325,0.00311905272365239
2025-08-01,0.0017488169727095729,0.08359072510021272,0.0859238271110578
2025-08-04,-0.0009383740512441946,0.08163212623185451,0.08573721003675415
2025-08-05,0.0011486642942378593,0.00019531539047273894,0.00019531539047273894
2025-08-06,0.0,0.08189709437085317,0.08476957229581349
2025-08-07,0.0,0.0,0.0
2025-08-08,0.0,0.0,0.0
2025-08-11,0.0,0.0,0.0
2025-08-12,0.0,0.0,0.0
2025-08-13,-0.00038367095454589157,0.07986815240204463,0.08679851426462203
2025-08-14,-0.00011788456287254642,0.00018455147143181527,0.00018455147143177827
2025-08-15,-0.0015564750902036537,0.0004118833880548863,0.0004118833880549233
2025-08-18,-0.00124701819702108,0.0003690769807020988,0.0003690769807020988
2025-08-19,-7.334480187233539e-05,0.00018260098196473673,0.000182600981964783
2025-08-20,0.001104021504468415,0.00024201328480291662,0.00024201328480294437
2025-08-21,-0.0004145226137824971,0.0008764616683198945,0.0008764616683198945
2025-08-22,0.0018024897793705896,2.3526099426777563e-05,2.3526099426777563e-05
2025-08-25,0.0,0.08105491035141409,0.08561175631525259
2025-08-26,0.0005549921370904045,0.16889677358940924,0.1644365597439241
2025-08-27,-0.0012422418354129977,0.0009624779776181147,0.0009624779776181055
2025-08-28,-0.0016342753292036933,0.00033816176521487645,0.0003381617652148487
2025-08-29,-0.0049114547599911716,0.16987811193843982,0.16370727893982143
2025-09-01,0.002819850860604534,0.16913147623035404,0.16623902567943669
2025-09-02,-0.0032082770149904397,0.170130950893181,0.16330909351542786
2025-09-03,0.0013844812858482016,0.08456084464957898,0.08292432007030434
2025-09-04,-0.0019346649511024644,0.2539273315658943,0.24827633636059207
2025-09-05,2.1753627973581924e-05,0.2552228786031647,0.24610386522863645
2025-09-08,-7.645945615393881e-05,0.08409510904522588,0.08361944753650323
2025-09-09,0.000436664280146634,0.08401022703262784,0.08287392771600956
2025-09-10,0.0009284514590923564,0.0014666395875903016,0.0014666395875902831
2025-09-11,0.0019823861756891772,0.0821224922953784,0.08813379528762205
2025-09-12,0.0018251430552551848,0.08489289116813191,0.08472387698247942
2025-09-15,0.000962762408215887,0.0012653891793514098,0.0012653891793513912
2025-09-16,0.0013504422320831835,0.083452693822984,0.08418703375583662
2025-09-17,-0.0002683663642464064,0.08382742643996817,0.08398623744273533
2025-09-18,0.0,0.08211055128550315,0.08455611538116352
2025-09-19,0.0,0.0,0.0
2025-09-22,0.0,0.0,0.0
2025-09-23,0.0,0.0,0.0
2025-09-24,0.0,0.0,0.0
2025-09-25,0.0,0.0,0.0
2025-09-26,0.0,0.0,0.0
2025-09-29,0.0028886649986053906,0.08442954571357941,0.08223712095308724
2025-09-30,0.0,0.08442954571357941,0.08223712095308724
2025-10-02,0.0,0.0,0.0
2025-10-03,-0.0008363883926030104,0.1618052896976468,0.17152804363568652
2025-10-06,0.000728931841126111,0.0009031728765638477,0.0009031728765638292
2025-10-08,0.0014867775927280252,0.08352020712349661,0.08462232398966708
2025-10-09,0.004964282439471102,0.0011665369700496846,0.001166536970049666
2025-10-10,-0.0008480212071848859,0.002309414796241166,0.002309414796241175
2025-10-13,0.00311978840087646,0.0004703996887978808,0.0004703996887978808
2025-10-14,0.0011590111711691359,0.00110400028904654,0.00110400028904654
2025-10-15,-0.0007425933558102463,0.08527821958798626,0.08209635346232062
2025-10-16,0.00034146773686237513,0.0017693035425511705,0.001769303542551152
2025-10-17,0.001582518267764772,0.0005380611892567,0.0005380611892566537
2025-10-20,-0.0013997402939659113,0.0007280268930164313,0.0007280268930164498
2025-10-21,0.0006213080453789094,0.08571814966765962,0.08244900717051669
2025-10-22,0.0,0.08383052672379916,0.0828361399428675
2025-10-23,0.0,0.0,0.0
2025-10-24,0.0,0.0,0.0
2025-10-27,0.0,0.0,0.0
2025-10-28,0.0,0.0,0.0
2025-10-29,0.0,0.0,0.0
2025-10-30,0.0,0.0,0.0
2025-10-31,0.0017462924857815903,0.08191580246752646,0.0847508641991402
2025-11-03,0.001220074510747306,0.0010205479348461277,0.0010205479348461093
2025-11-04,0.0,0.08293635040237259,0.0837303162642941
2025-11-05,0.0,0.0,0.0
2025-11-06,0.0,0.0,0.0
2025-11-07,0.0,0.0,0.0
2025-11-10,0.0,0.0,0.0
2025-11-11,0.0,0.0,0.0
2025-11-12,0.0,0.0,0.0
